"id","authorship","affiliation"
"23606","3670","165"
"23607","4641","481"
"23608","4586","31"
"23609","4585","27"
"23610","4584","205"
"23611","4587","31"
"23612","5087","25"
"23613","5085","25"
"23614","5086","25"
"23615","3938","169"
"23616","3939","171"
"23617","3940","170"
"23618","3941","170"
"23619","3942","170"
"23620","3943","171"
"23621","4644","3104"
"23622","4645","3104"
"23623","4646","22"
"23624","4647","2296"
"23625","4648","25"
"23626","4649","1069"
"23627","5238","1054"
"23628","5237","235"
"23629","4642","116"
"23630","4643","72"
"23631","4473","378"
"23632","4474","378"
"23633","4475","378"
"23634","4893","1162"
"23635","4894","3122"
"23636","4895","1162"
"23637","4496","1161"
"23638","4732","348"
"23639","4731","348"
"23640","3971","1418"
"23641","3972","1418"
"23642","4504","156"
"23643","4505","390"
"23644","4506","390"
"23645","4507","390"
"23646","4508","3123"
"23649","5239","3124"
"23652","5240","3124"
"23653","5241","3124"
"23657","19040","3124"
"23661","7208","3124"
"23662","3864","3124"
"23665","5858","3124"
"23666","19186","3124"
"23671","4962","511"
"23672","4961","40"
"23673","4959","162"
"23674","4963","40"
"23675","4964","40"
"23676","4965","40"
"23677","4966","40"
"23678","4967","40"
"23679","4960","40"
"23680","4968","40"
"23681","3988","195"
"23682","3989","195"
"23684","3991","195"
"23685","19263","195"
"23686","4868","740"
"23687","4874","11"
"23688","4869","151"
"23689","4875","11"
"23690","4876","5"
"23691","4872","62"
"23692","4871","151"
"23694","4870","151"
"23695","4867","3108"
"23696","4865","7"
"23697","4873","11"
"23698","4703","1262"
"23699","4704","1493"
"23700","4705","2983"
"23704","3914","44"
"23705","3915","190"
"23706","3913","44"
"23707","19264","44"
"23708","5062","3077"
"23709","5066","1163"
"23710","5064","494"
"23711","5063","1163"
"23712","5065","494"
"23713","5061","2676"
"23714","5067","2676"
"23715","3951","174"
"23724","3814","11"
"23725","3812","11"
"23726","3813","7"
"23727","3817","11"
"23728","3815","11"
"23729","3815","740"
"23730","3816","11"
"23731","3818","11"
"23732","3800","1510"
"23733","3802","201"
"23734","3801","182"
"23735","3779","2283"
"23736","4571","25"
"23737","4570","25"
"23738","19265","162"
"23739","19265","3125"
"23740","19265","3126"
"23741","4011","210"
"23742","4010","67"
"23743","4012","210"
"23744","4013","211"
"23745","4014","210"
"23746","4015","210"
"23747","4016","210"
"23748","4017","210"
"23749","4018","210"
"23750","4019","210"
"23751","4020","210"
"23752","4021","212"
"23753","4022","210"
"23754","19266","9"
"23755","3819","11"
"23756","3820","11"
"23757","3820","740"
"23758","3821","1122"
"23759","4031","25"
"23760","4030","25"
"23761","4032","31"
"23762","3782","85"
"23763","4036","220"
"23764","4037","220"
"23765","4512","262"
"23766","4511","7"
"23767","4513","7"
"23768","4514","262"
"23769","4898","727"
"23770","4897","727"
"23771","4896","727"
"23772","4899","727"
"23773","4833","1114"
"23774","19267","3127"
"23775","19268","414"
"23776","19269","3127"
"23777","19270","3127"
"23778","4763","25"
"23779","4766","25"
"23780","4767","25"
"23781","4765","25"
"23782","4764","25"
"23789","4976","603"
"23790","4975","603"
"23791","4973","96"
"23792","4972","603"
"23793","4974","603"
"23794","4977","603"
"23795","4750","1254"
"23796","4724","25"
"23797","4725","25"
"23798","4723","25"
"23799","14438","9"
"23800","4038","391"
"23802","4048","603"
"23803","4049","603"
"23804","4050","603"
"23805","4051","603"
"23806","4052","603"
"23807","4053","603"
"23808","4054","603"
"23809","19271","603"
"23810","4055","228"
"23811","4056","228"
"23812","4057","228"
"23813","4062","3128"
"23817","19275","3110"
"23818","19276","22"
"23819","19277","2955"
"23821","19279","306"
"23823","19281","2222"
"23824","19282","2222"
"23825","19283","784"
"23826","19284","784"
"23827","19285","784"
"23828","19286","784"
"23829","19287","1304"
"23830","19288","1304"
"23831","19289","19"
"23832","19290","2684"
"23833","19291","2684"
"23834","19292","90"
"23835","19292","2423"
"23836","19293","90"
"23837","19294","90"
"23838","19295","3130"
"23839","19296","354"
"23840","19297","2846"
"23841","19298","2337"
"23842","19298","1342"
"23843","19299","1314"
"23844","19300","933"
"23845","19300","934"
"23846","19300","2585"
"23847","19300","2389"
"23848","19300","2521"
"23849","19301","934"
"23850","19302","3131"
"23852","19304","515"
"23853","19305","2667"
"23854","19306","2668"
"23855","19307","2668"
"23856","19308","2682"
"23857","19309","184"
"23858","19309","2682"
"23859","19310","2483"
"23860","19311","2512"
"23861","19312","2512"
"23862","19313","2575"
"23863","19314","3132"
"23864","19315","705"
"23865","19316","705"
"23866","19316","2443"
"23867","19317","2649"
"23868","19317","705"
"23869","19317","2443"
"23870","19318","312"
"23871","19319","1290"
"23872","19320","96"
"23873","19320","736"
"23874","19320","2352"
"23875","19320","31"
"23876","19321","3133"
"23877","19322","784"
"23878","19323","262"
"23879","19324","262"
"23880","19325","784"
"23881","5228","104"
"23882","5228","3134"
"23883","5012","1144"
"23884","5013","1144"
"23885","5213","1181"
"23886","5214","1181"
"23887","5001","2925"
"23888","5002","3135"
"23889","5003","3135"
"23890","938","31"
"23891","941","31"
"23892","942","31"
"23893","940","31"
"23894","937","5"
"23895","939","405"
"23896","19326","909"
"23897","19327","897"
"23898","19328","908"
"23899","1108","40"
"23900","19329","737"
"23901","19330","40"
"23902","19331","362"
"23903","19332","724"
"23904","19335","362"
"23905","19336","217"
"23906","19337","2672"
"23907","19338","400"
"23909","19338","2374"
"23911","19339","2375"
"23912","19340","2222"
"23913","19341","3136"
"23914","19342","40"
"23915","19343","2222"
"23916","19344","3136"
"23917","19345","40"
"23918","19346","3137"
"23919","19347","179"
"23920","19348","5"
"23921","19349","5"
"23922","19350","5"
"23923","19352","784"
"23924","19353","784"
"23925","19353","901"
"23926","19354","3138"
"23927","19355","40"
"23928","19356","3139"
"23929","19357","184"
"23930","19357","123"
"23931","19358","184"
"23932","19359","696"
"23933","19360","40"
"23934","19360","162"
"23935","19360","2341"
"23936","19361","378"
"23937","19361","2378"
"23938","19361","2442"
"23939","19362","63"
"23940","19363","400"
"23941","19363","2639"
"23942","19364","40"
"23946","19365","378"
"23947","19365","2378"
"23948","19365","2442"
"23949","19366","400"
"23950","19366","2639"
"23951","19367","40"
"23952","19368","40"
"23953","19368","378"
"23954","19368","2442"
"23955","19368","63"
"23956","19369","151"
"23957","19370","151"
"23958","19371","262"
"23959","19372","151"
"23960","19373","151"
"23961","19374","262"
"23962","19375","2222"
"23963","19376","116"
"23964","19377","129"
"23965","19378","116"
"23966","19379","129"
"23967","19380","2222"
"23968","19381","2550"
"23969","19382","81"
"23970","19382","773"
"23971","19383","3140"
"23972","19384","3140"
"23973","19384","55"
"23974","19385","96"
"23975","19386","268"
"23976","19387","96"
"23977","19388","184"
"23978","19388","123"
"23979","19389","184"
"23980","19390","184"
"23981","19391","235"
"23982","19392","40"
"23983","19393","40"
"23984","19394","184"
"23985","19394","123"
"23986","19396","1315"
"23987","19396","296"
"23988","19396","40"
"23989","19396","184"
"23990","19396","123"
"23991","19397","3141"
"23992","19398","3141"
"23993","19399","3141"
"23994","19400","3141"
"23995","19401","3141"
"23996","19402","3141"
"23997","19403","3141"
"23998","19404","3141"
"24007","19406","396"
"24008","19407","40"
"24009","19408","40"
"24010","19409","396"
"24011","19410","396"
"24012","19411","40"
"24013","19412","40"
"24014","19413","293"
"24015","19414","293"
"24016","19415","293"
"24017","19416","293"
"24018","19417","293"
"24019","19418","293"
"24020","19419","292"
"24021","19420","292"
"24022","19421","292"
"24023","19422","3142"
"24024","19423","3143"
"24025","19424","3144"
"24026","19425","3145"
"24027","19426","3146"
"24028","19427","3147"
"24029","19428","78"
"24030","19429","467"
"24031","19430","78"
"24032","19431","3148"
"24033","19432","295"
"24034","19433","11"
"24035","19435","3149"
"24036","19436","545"
"24037","19437","1002"
"24038","19438","1002"
"24039","19439","3150"
"24040","19440","3150"
"24041","19441","3150"
"24042","19442","3150"
"24043","19443","3151"
"24044","19444","3151"
"24045","19445","3151"
"24046","19446","3151"
"24047","19447","637"
"24048","19448","545"
"24049","19449","396"
"24050","19450","396"
"24051","19451","396"
"24052","19452","396"
"24053","19453","396"
"24054","19454","3152"
"24055","19455","3049"
"24056","19457","293"
"24057","19458","293"
"24058","19459","293"
"24059","19460","293"
"24060","19461","293"
"24061","19462","293"
"24062","19463","3153"
"24063","19464","3153"
"24064","19465","1500"
"24065","19466","215"
"24066","19467","215"
"24067","19468","735"
"24068","19469","2684"
"24069","19470","638"
"24070","19471","378"
"24071","19472","378"
"24072","19473","2987"
"24073","19474","2987"
"24074","19475","31"
"24075","19476","7"
"24076","19477","31"
"24077","19478","378"
"24078","19479","7"
"24079","19480","467"
"24080","19481","3154"
"24081","19482","467"
"24082","19483","545"
"24083","19484","467"
"24084","19485","1218"
"24085","19486","80"
"24086","19487","80"
"24087","19488","80"
"24088","4069","234"
"24089","4068","120"
"24090","4070","218"
"24091","4071","234"
"24092","4072","339"
"24093","4073","339"
"24094","4078","237"
"24095","4079","3155"
"24096","13496","3156"
"24097","12980","3157"
"24098","4081","116"
"24099","4080","116"
"24100","4097","44"
"24101","4098","44"
"24150","19571","186"
"24151","19573","9"
"24152","19573","10"
"24153","19573","235"
"24154","19573","1677"
"24155","19573","339"
"24158","19575","2699"
"24159","19575","460"
"24198","19625","1528"
"24232","19661","309"
"24241","19685","235"
"24256","19697","107"
"24292","4118","378"
"24293","4119","378"
"24294","4120","245"
"24295","4121","246"
"24296","4122","246"
"24297","3910","76"
"24298","3909","96"
"24299","3911","250"
"24300","3912","250"
"24301","4128","251"
"24302","4128","71"
"24303","4129","71"
"24304","4130","71"
"24305","4131","253"
"24306","4132","71"
"24307","4140","129"
"24308","4141","129"
"24309","4134","129"
"24310","4135","183"
"24311","4136","129"
"24312","4137","262"
"24313","4138","263"
"24314","4139","129"
"24315","19624","1874"
"24316","4163","274"
"24317","19533","1874"
"24318","19534","1874"
"24319","4165","129"
"24320","6905","475"
"24321","6904","475"
"24322","19621","3158"
"24323","4167","278"
"24324","4168","278"
"24325","4169","278"
"24326","4170","218"
"24327","4171","280"
"24328","4172","280"
"24329","4166","260"
"24330","4175","284"
"24332","19635","460"
"24333","6181","1286"
"24334","6349","727"
"24335","6352","727"
"24336","6350","31"
"24337","6348","30"
"24338","6351","989"
"24342","13003","3159"
"24343","6392","1480"
"24344","6392","1479"
"24345","6391","400"
"24346","6390","3160"
"24347","6390","90"
"24348","6390","3124"
"24349","6393","1480"
"24350","6393","1479"
"24351","6394","3124"
"24352","6395","1482"
"24353","4100","44"
"24354","4099","44"
"24355","4101","285"
"24356","4102","285"
"24357","19527","3161"
"24358","6810","378"
"24359","6812","378"
"24360","6811","494"
"24361","7018","136"
"24362","7098","1592"
"24363","7099","1592"
"24364","7097","1592"
"24365","3767","691"
"24366","3768","287"
"24367","13206","3162"
"24368","13246","3162"
"24372","6406","505"
"24373","6407","505"
"24374","6408","1485"
"24375","6409","1485"
"24380","6464","1491"
"24381","6464","68"
"24382","6465","475"
"24383","6465","1491"
"24384","6888","1491"
"24385","6888","68"
"24386","6889","475"
"24387","19695","3164"
"24388","19696","996"
"24389","13967","3163"
"24390","12753","3165"
"24391","6250","1620"
"24392","6245","107"
"24393","6251","1620"
"24394","6247","107"
"24395","6246","107"
"24396","6248","107"
"24397","6249","107"
"24398","4203","292"
"24399","4204","292"
"24400","4205","292"
"24401","4206","292"
"24402","4207","292"
"24403","4208","292"
"24404","4209","292"
"24405","19147","735"
"24406","19148","735"
"24408","6053","1414"
"24409","6051","1452"
"24410","6051","36"
"24411","5642","2955"
"24412","6052","2955"
"24413","6807","2955"
"24414","7215","2955"
"24415","7248","2955"
"24416","19145","1701"
"24417","19146","1419"
"24418","19880","250"
"24419","19881","250"
"24420","6925","232"
"24421","6926","3166"
"24422","4220","40"
"24423","19642","3167"
"24424","6417","1452"
"24425","6417","36"
"24426","6418","1472"
"24427","6418","1452"
"24428","6940","1261"
"24429","6113","1427"
"24430","6114","3168"
"24431","6115","3168"
"24432","19765","738"
"24433","19766","738"
"24434","19584","3169"
"24435","19585","3170"
"24436","19531","1874"
"24437","19532","3171"
"24438","19691","526"
"24439","19657","136"
"24440","19658","136"
"24441","19659","136"
"24442","19551","1874"
"24443","19884","2447"
"24444","19884","2623"
"24446","19688","526"
"24447","19689","40"
"24448","19690","526"
"24449","19529","1372"
"24450","19530","2270"
"24451","19576","1261"
"24452","19577","3173"
"24453","19698","735"
"24454","19699","735"
"24455","19700","3175"
"24456","19701","735"
"24457","19618","1528"
"24458","19615","3176"
"24459","19663","738"
"24460","19664","443"
"24461","19665","738"
"24462","19666","738"
"24463","19667","3177"
"24464","19668","3177"
"24465","19508","3178"
"24466","19509","27"
"24467","19597","3179"
"24468","19598","3179"
"24469","19138","1491"
"24470","19139","1491"
"24471","19929","3180"
"24472","19930","2340"
"24473","19931","2575"
"24474","19673","3002"
"24476","19675","3178"
"24480","19679","3002"
"24481","19680","3182"
"24482","19681","3002"
"24483","19682","27"
"24484","19683","3183"
"24485","19684","3183"
"24486","19932","2340"
"24487","19759","3010"
"24488","19933","2340"
"24489","19669","3022"
"24490","19934","2340"
"24491","19528","1108"
"24492","19935","2469"
"24493","19550","3184"
"24494","19936","3185"
"24495","19692","1577"
"24496","19693","2925"
"24497","19694","727"
"24498","19937","3186"
"24499","19937","3187"
"24500","19938","3186"
"24501","19938","207"
"24502","19939","234"
"24503","19940","3188"
"24504","19941","3189"
"24505","19942","3191"
"24506","19562","3190"
"24507","19563","3192"
"24508","19564","1520"
"24509","19565","1520"
"24510","19566","3158"
"24511","19567","3158"
"24512","19568","3158"
"24513","19569","3190"
"24514","19626","3193"
"24515","19626","1874"
"24516","19141","1199"
"24517","19142","1199"
"24518","19143","1199"
"24520","19493","1155"
"24521","19943","3194"
"24522","19943","2668"
"24523","19944","3194"
"24524","19944","2668"
"24525","19945","707"
"24526","19946","2674"
"24527","19545","316"
"24528","19546","3195"
"24529","19947","2678"
"24530","19948","2678"
"24531","19158","3196"
"24532","19159","3196"
"24533","19949","2696"
"24534","19633","455"
"24535","19950","3197"
"24536","19951","2352"
"24537","19952","3198"
"24538","19953","3198"
"24539","19954","3199"
"24540","19955","312"
"24541","19955","3200"
"24542","19956","2350"
"24543","19119","2955"
"24544","19120","787"
"24545","19121","1067"
"24546","19122","3201"
"24547","19122","3202"
"24548","19123","787"
"24549","19124","1067"
"24550","19616","371"
"24552","19160","1491"
"24553","19161","1491"
"24554","19162","1491"
"24555","19510","526"
"24556","19511","526"
"24557","19512","526"
"24558","19535","1067"
"24559","19536","2955"
"24560","19537","1067"
"24561","19538","1067"
"24562","19957","2955"
"24563","19958","2350"
"24564","19959","3203"
"24565","19960","3204"
"24566","19961","3205"
"24567","19962","3206"
"24568","19962","3207"
"24569","19963","3208"
"24570","19964","975"
"24572","19611","3196"
"24573","19612","3196"
"24574","19613","1500"
"24576","19965","3208"
"24577","19966","2350"
"24578","19723","1070"
"24579","19724","996"
"24580","19725","1070"
"24586","19513","339"
"24587","19514","131"
"24588","19515","131"
"24589","19516","131"
"24590","19517","131"
"24591","19967","2672"
"24592","19968","2692"
"24593","19969","1266"
"24594","19970","1265"
"24595","19971","2672"
"24597","19972","26"
"24598","19973","3209"
"24599","19974","3210"
"24600","19975","3211"
"24601","19978","3186"
"24602","19979","3186"
"24603","19980","3186"
"24604","19981","3187"
"24605","19982","3212"
"24606","19983","3212"
"24607","19984","3212"
"24608","19985","2222"
"24609","19986","2796"
"24610","19987","3213"
"24611","19988","90"
"24612","19989","400"
"24613","19990","2955"
"24614","19991","2955"
"24615","19992","3194"
"24616","19992","2668"
"24617","19993","3194"
"24618","19993","2668"
"24619","19994","3215"
"24621","20001","3216"
"24622","20002","3216"
"24623","20003","3216"
"24624","20004","3216"
"24625","20000","3216"
"24626","20005","40"
"24628","20007","2502"
"24629","20008","2406"
"24630","20009","2502"
"24631","20006","2502"
"24632","20010","184"
"24636","20011","172"
"24637","20012","2678"
"24638","20013","2678"
"24639","20014","3217"
"24640","20014","306"
"24641","20015","2449"
"24642","20016","3218"
"24643","20017","2658"
"24644","20018","2658"
"24645","20019","234"
"24646","20020","621"
"24647","20021","2684"
"24648","20022","2684"
"24649","20023","2671"
"24653","6814","309"
"24654","6815","7"
"24655","6816","7"
"24656","6813","7"
"24657","4222","298"
"24658","4223","300"
"24659","6602","107"
"24660","6600","107"
"24661","6601","107"
"24662","6603","107"
"24663","4133","27"
"24664","20024","22"
"24665","6768","1166"
"24666","6767","314"
"24667","6767","1166"
"24668","6766","314"
"24669","6766","1166"
"24670","4227","1107"
"24673","6656","3219"
"24674","6655","3219"
"24675","6353","641"
"24676","6354","1469"
"24677","6355","104"
"24678","6358","378"
"24679","6357","814"
"24681","6356","104"
"24682","6887","2955"
"24683","6887","3220"
"24684","6887","3221"
"24685","20025","304"
"24686","20026","304"
"24688","7117","2955"
"24689","7117","3221"
"24691","7118","3221"
"24692","4232","305"
"24693","4233","305"
"24694","4236","145"
"24695","6692","1572"
"24696","6691","1462"
"24697","6693","1462"
"24698","3734","52"
"24699","3735","52"
"24700","3736","52"
"24701","3737","426"
"24706","6319","455"
"24707","6320","1463"
"24708","6321","455"
"24709","3758","71"
"24710","3760","308"
"24711","3761","308"
"24712","3762","308"
"24713","20027","71"
"24714","20028","308"
"24715","6033","3002"
"24716","6035","3002"
"24717","6036","3002"
"24718","6034","3002"
"24719","6037","339"
"24720","6032","339"
"24721","6399","160"
"24722","6401","160"
"24723","6402","31"
"24724","6403","1061"
"24725","6400","1182"
"24726","6405","160"
"24727","20029","2248"
"24728","5987","1406"
"24729","5988","1407"
"24730","5989","1406"
"24731","5990","1407"
"24732","3845","116"
"24733","3846","116"
"24734","3847","116"
"24735","3848","784"
"24736","3849","116"
"24737","7131","1598"
"24738","6846","78"
"24739","6847","78"
"24740","6848","80"
"24741","6849","80"
"24742","6947","179"
"24743","6948","179"
"24744","6949","179"
"24745","3752","68"
"24746","3754","104"
"24747","3753","475"
"24748","6380","70"
"24749","4260","321"
"24750","6622","116"
"24751","6624","1516"
"24752","6624","3222"
"24753","6625","2201"
"24754","6626","116"
"24755","6623","116"
"24756","3659","3"
"24757","3660","3223"
"24758","6111","50"
"24759","6112","383"
"24760","6343","2285"
"24762","4264","129"
"24763","20030","129"
"24764","5976","3224"
"24765","5979","2403"
"24766","5978","2403"
"24767","5977","2403"
"24768","6667","76"
"24769","6668","76"
"24770","3902","324"
"24771","3902","3077"
"24772","3904","324"
"24773","3901","3225"
"24774","3905","324"
"24775","3903","2676"
"24776","20031","3108"
"24777","6702","1500"
"24778","6704","1480"
"24779","6706","1466"
"24780","6706","1052"
"24781","6709","1529"
"24782","6705","141"
"24783","6707","1480"
"24784","6708","1139"
"24785","6703","140"
"24786","6710","1529"
"24787","6059","1418"
"24788","6060","1416"
"24789","6061","1417"
"24790","6062","1418"
"24793","4046","327"
"24794","4041","9"
"24795","4047","329"
"24796","4047","2925"
"24797","4044","308"
"24798","4040","9"
"24800","14307","3226"
"24801","6886","40"
"24802","3663","304"
"24803","3664","333"
"24804","3665","304"
"24805","6557","1527"
"24806","3906","62"
"24807","3908","62"
"24808","3907","62"
"24809","6822","11"
"24810","6820","11"
"24811","6821","11"
"24812","4063","337"
"24813","4064","337"
"24814","4065","337"
"24815","4066","337"
"24816","4023","205"
"24817","4024","205"
"24818","4025","205"
"24819","4074","339"
"24820","4075","339"
"24821","4281","1418"
"24822","4280","1418"
"24823","4109","3227"
"24824","4108","3228"
"24825","4107","3229"
"24826","4110","71"
"24827","4286","727"
"24828","4287","76"
"24829","4285","76"
"24830","4284","44"
"24831","4266","129"
"24832","4265","129"
"24833","4271","2"
"24834","4270","2"
"24835","3662","7"
"24836","3661","11"
"24837","4305","1107"
"24838","4306","71"
"24839","4307","3230"
"24840","4307","3231"
"24841","4261","321"
"24842","4262","354"
"24843","20033","50"
"24844","20034","2340"
"24845","20035","312"
"24846","20035","3200"
"24847","20036","2469"
"24850","20037","3232"
"24851","20038","3232"
"24852","20039","3233"
"24853","20040","3234"
"24854","20041","3235"
"24855","20042","1220"
"24856","20043","184"
"24857","20044","2362"
"24859","20045","2583"
"24860","20046","3236"
"24861","20047","2469"
"24862","20048","3237"
"24863","20049","2672"
"24864","19278","2672"
"24865","19303","2672"
"24866","18688","2672"
"24867","18689","2672"
"24868","18690","2672"
"24869","20050","3238"
"24870","20051","1155"
"24871","6184","339"
"24872","6189","1410"
"24873","6190","339"
"24874","6188","339"
"24875","6187","339"
"24876","6191","339"
"24877","6192","575"
"24878","6186","339"
"24879","6185","348"
"24880","6193","339"
"24881","6210","518"
"24882","6209","735"
"24883","6207","735"
"24884","6208","2933"
"24885","6651","1155"
"24886","6650","1041"
"24887","6653","1041"
"24888","6652","1215"
"24891","6257","223"
"24892","6924","27"
"24893","6988","27"
"24894","6990","1573"
"24895","6991","1573"
"24896","6989","3239"
"24897","6992","1573"
"24898","6993","27"
"24900","6882","1555"
"24901","6883","1556"
"24902","6884","1555"
"24904","6958","636"
"24905","6078","1052"
"24906","6076","314"
"24907","6077","1052"
"24908","20052","1052"
"24909","6697","1527"
"24910","6696","1527"
"24911","6121","36"
"24912","6120","36"
"24913","6914","589"
"24914","6913","91"
"24915","6608","1510"
"24916","6607","1510"
"24917","12820","343"
"24918","7120","3240"
"24919","7120","262"
"24920","7119","3240"
"24921","7119","262"
"24922","6157","1435"
"24923","6158","1435"
"24924","6155","511"
"24925","6156","511"
"24926","6139","51"
"24927","6140","51"
"24928","6141","51"
"24929","6142","51"
"24930","6143","51"
"24935","6909","1500"
"24936","6523","1500"
"24937","6524","1500"
"24938","6522","1500"
"24939","6663","725"
"24940","6664","1508"
"24941","6665","1508"
"24942","6666","725"
"24943","13219","3241"
"24944","13007","3241"
"24945","7104","344"
"24946","7106","344"
"24947","7105","344"
"24948","5960","1400"
"24949","5961","1400"
"24950","5958","250"
"24951","5959","250"
"24952","6879","1549"
"24953","6878","1549"
"24954","6117","1428"
"24955","6118","1428"
"24956","6119","1428"
"24957","6654","180"
"24958","6749","3242"
"24959","6750","3242"
"24960","6998","3243"
"24961","6999","1574"
"24962","6123","571"
"24963","6124","571"
"24964","6832","2063"
"24965","6833","1014"
"24966","6834","2063"
"24967","7088","1591"
"24968","7089","1486"
"24969","6584","31"
"24970","6586","31"
"24971","6585","31"
"24972","6521","107"
"24973","6503","3244"
"24974","6504","1495"
"24976","6012","3067"
"24977","6491","1139"
"24978","6491","3245"
"24979","7004","475"
"24980","7003","475"
"24981","7005","1129"
"24982","6003","96"
"24983","6002","96"
"24984","6004","96"
"24985","6453","3000"
"24986","6322","3246"
"24987","6133","107"
"24988","6134","107"
"24989","6135","107"
"24990","6136","107"
"24991","6137","107"
"24992","6138","107"
"24993","6901","1559"
"24994","6902","939"
"24995","6658","1535"
"24996","6431","1043"
"24997","6432","3247"
"24998","6922","1562"
"24999","6921","339"
"25000","6923","1562"
"25001","7086","1061"
"25002","7087","1061"
"25003","6738","392"
"25004","6739","392"
"25005","6745","1472"
"25006","6745","1101"
"25007","6744","1472"
"25008","6744","1101"
"25009","6746","1472"
"25010","6746","1101"
"25011","6980","1572"
"25012","6981","1572"
"25013","7034","348"
"25014","7035","348"
"25015","7036","348"
"25016","7037","348"
"25017","5951","472"
"25018","5950","472"
"25019","5952","472"
"25020","5952","1399"
"25021","6198","1439"
"25022","6197","3002"
"25023","6197","1429"
"25024","6085","2955"
"25025","6086","3114"
"25026","6087","3114"
"25027","6083","2955"
"25028","6084","2955"
"25029","6088","2955"
"25030","6089","3114"
"25031","6941","2285"
"25032","6942","2285"
"25041","6265","2063"
"25042","6263","2063"
"25043","6266","2063"
"25044","6264","3010"
"25045","6264","1014"
"25046","6267","2063"
"25047","6268","2063"
"25048","6269","2063"
"25049","6270","2063"
"25050","6129","3248"
"25051","6130","3248"
"25052","6128","3248"
"25053","6038","288"
"25054","6907","319"
"25055","6906","319"
"25056","6908","319"
"25057","6217","1446"
"25058","6219","1442"
"25059","6218","1066"
"25060","6220","1443"
"25061","6221","1444"
"25062","6222","1444"
"25063","6223","1444"
"25064","6224","1444"
"25065","6225","1443"
"25066","6226","1444"
"25068","6228","1446"
"25069","6229","1446"
"25070","6230","1443"
"25071","6231","1444"
"25072","6232","1442"
"25073","6233","1447"
"25074","6227","1066"
"25076","20053","1001"
"25083","6055","3249"
"25084","6056","3249"
"25085","6057","3250"
"25086","6058","1415"
"25087","6131","939"
"25088","6132","939"
"25089","6870","229"
"25090","6871","229"
"25091","6099","3251"
"25092","6100","3251"
"25093","6101","3251"
"25094","6098","332"
"25095","7064","288"
"25096","7065","565"
"25097","6499","1261"
"25098","6501","1261"
"25099","6502","1261"
"25100","6500","1261"
"25101","6720","378"
"25102","6719","378"
"25103","6659","282"
"25104","6660","2147"
"25105","6661","2147"
"25106","6662","282"
"25107","6954","1577"
"25108","6955","1550"
"25109","7025","1579"
"25110","7026","1580"
"25111","7024","1579"
"25112","7027","1580"
"25113","7028","1579"
"25114","6960","426"
"25115","6961","426"
"25116","6962","426"
"25117","6963","426"
"25118","6959","426"
"25119","6953","1566"
"25120","6950","3124"
"25121","6951","3124"
"25122","6952","3124"
"25123","6205","136"
"25124","6205","738"
"25125","6204","738"
"25126","6243","3252"
"25128","6244","510"
"25129","6599","381"
"25130","5647","490"
"25131","18963","490"
"25132","19045","490"
"25133","6588","3124"
"25134","6590","490"
"25135","6591","1480"
"25136","6592","1482"
"25137","6592","3124"
"25138","6587","90"
"25139","6587","3124"
"25140","6595","1507"
"25141","6596","1508"
"25142","6589","400"
"25143","6597","1509"
"25144","6598","1509"
"25145","6594","3124"
"25146","6593","1480"
"25147","6593","1482"
"25148","6559","3124"
"25149","6558","490"
"25150","6561","2795"
"25151","6562","44"
"25152","6563","2795"
"25153","6564","2795"
"25154","6560","3124"
"25155","6644","1520"
"25156","6644","1589"
"25157","6646","1520"
"25158","6646","1589"
"25159","6645","1520"
"25160","6645","1589"
"25161","6172","1063"
"25162","19150","1063"
"25164","19151","1063"
"25165","19152","1063"
"25166","10831","1063"
"25172","6606","314"
"25173","6605","314"
"25174","6604","314"
"25175","7075","262"
"25176","7076","1588"
"25177","7077","3253"
"25178","7078","3254"
"25179","7073","511"
"25180","7074","511"
"25181","7079","231"
"25182","7080","231"
"25183","7081","231"
"25184","7082","1590"
"25185","7083","1589"
"25186","6196","1372"
"25187","6194","1372"
"25188","6195","1372"
"25189","6239","1286"
"25190","6236","1448"
"25191","6236","526"
"25192","6237","305"
"25193","6238","526"
"25194","6308","939"
"25196","6309","939"
"25197","6310","939"
"25198","6311","939"
"25199","6312","939"
"25200","6864","3256"
"25201","6865","3256"
"25202","6866","1052"
"25203","6182","738"
"25204","13146","145"
"25205","14309","145"
"25206","13867","145"
"25207","13867","3258"
"25208","13867","3257"
"25209","19687","1433"
"25210","6149","1433"
"25211","6150","1433"
"25212","6151","1433"
"25213","6152","1433"
"25214","6873","1554"
"25215","6873","1014"
"25216","6872","1554"
"25217","6874","1554"
"25218","6875","1554"
"25219","6330","1465"
"25220","6331","1466"
"25221","6332","1466"
"25222","6333","1467"
"25223","6334","1465"
"25224","6335","1465"
"25225","6282","179"
"25226","6283","235"
"25227","6284","3259"
"25228","6285","3259"
"25229","6286","235"
"25230","6566","262"
"25231","6565","7"
"25232","6567","262"
"25233","7032","381"
"25234","7033","381"
"25235","6063","1419"
"25236","6064","1419"
"25237","6065","1419"
"25238","6066","1419"
"25239","6067","1419"
"25240","6068","1419"
"25241","6637","391"
"25242","6638","391"
"25243","6641","391"
"25244","6639","391"
"25245","6640","1518"
"25246","6642","1519"
"25247","6769","120"
"25248","6770","120"
"25249","6367","686"
"25250","6366","686"
"25251","6368","686"
"25252","6369","686"
"25253","6070","678"
"25254","6071","136"
"25255","6071","678"
"25256","6824","882"
"25257","6823","882"
