"id","label","persistentId","source.label","sourceItemId","source.urlTemplate","concept.vocabulary.code","concept.code","concept.uri"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","editing","https://vocabs.dariah.eu/tadirah/editing"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
49665,"TUSTEP Tubingen System of Text Processing Tools","8ZKBhu","TAPoR","201","http://tapor.ca/tools/{source-item-id}","tadirah2","collating","https://vocabs.dariah.eu/tadirah/collating"
47086,"Twapper Keeper","R01r6E","TAPoR","1350","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47086,"Twapper Keeper","R01r6E","TAPoR","1350","http://tapor.ca/tools/{source-item-id}","tadirah2","archiving","https://vocabs.dariah.eu/tadirah/archiving"
47086,"Twapper Keeper","R01r6E","TAPoR","1350","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47086,"Twapper Keeper","R01r6E","TAPoR","1350","http://tapor.ca/tools/{source-item-id}","tadirah2","storing","https://vocabs.dariah.eu/tadirah/storing"
47086,"Twapper Keeper","R01r6E","TAPoR","1350","http://tapor.ca/tools/{source-item-id}","tadirah2","storing","https://vocabs.dariah.eu/tadirah/storing"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47090,"Tweet Archivist","CgmhgS","TAPoR","635","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47092,"Tweetster","6pbxRo","TAPoR","979","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47092,"Tweetster","6pbxRo","TAPoR","979","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47092,"Tweetster","6pbxRo","TAPoR","979","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
47092,"Tweetster","6pbxRo","TAPoR","979","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
47092,"Tweetster","6pbxRo","TAPoR","979","http://tapor.ca/tools/{source-item-id}","tadirah2","sharing","https://vocabs.dariah.eu/tadirah/sharing"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","collaborating","https://vocabs.dariah.eu/tadirah/collaborating"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","collaborating","https://vocabs.dariah.eu/tadirah/collaborating"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","communicating","https://vocabs.dariah.eu/tadirah/communicating"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","sharing","https://vocabs.dariah.eu/tadirah/sharing"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","crowdsourcing","https://vocabs.dariah.eu/tadirah/crowdsourcing"
47096,"Twitter","LIG20o","TAPoR","1351","http://tapor.ca/tools/{source-item-id}","tadirah2","microblogging","https://vocabs.dariah.eu/tadirah/microblogging"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47099,"Twitter Archiver (Google Sheets Add-On)","a0du8x","TAPoR","663","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47103,"Twitter Capture and Analysis Toolset (DMI-TCAT)","jMKGHr","TAPoR","466","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47105,"TwitterPad","Ngg9MQ","TAPoR","946","http://tapor.ca/tools/{source-item-id}","tadirah2","communicating","https://vocabs.dariah.eu/tadirah/communicating"
47105,"TwitterPad","Ngg9MQ","TAPoR","946","http://tapor.ca/tools/{source-item-id}","tadirah2","storing","https://vocabs.dariah.eu/tadirah/storing"
47105,"TwitterPad","Ngg9MQ","TAPoR","946","http://tapor.ca/tools/{source-item-id}","tadirah2","storing","https://vocabs.dariah.eu/tadirah/storing"
47105,"TwitterPad","Ngg9MQ","TAPoR","946","http://tapor.ca/tools/{source-item-id}","tadirah2","archiving","https://vocabs.dariah.eu/tadirah/archiving"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
47108,"twXplorer","FTVSJq","TAPoR","473","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","editing","https://vocabs.dariah.eu/tadirah/editing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","stylisticAnalysis","https://vocabs.dariah.eu/tadirah/stylisticAnalysis"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","tagging","https://vocabs.dariah.eu/tadirah/tagging"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","structuralAnalysis","https://vocabs.dariah.eu/tadirah/structuralAnalysis"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","transcribing","https://vocabs.dariah.eu/tadirah/transcribing"
47118,"TXM","2mrJbO","TAPoR","194","http://tapor.ca/tools/{source-item-id}","tadirah2","lemmatizing","https://vocabs.dariah.eu/tadirah/lemmatizing"
48439,"Type IPA phonetic symbols for all languages","ibIyj4",NA,NA,NA,"tadirah2","transcribing","https://vocabs.dariah.eu/tadirah/transcribing"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","sharing","https://vocabs.dariah.eu/tadirah/sharing"
47121,"TypePad","0eoKVe","TAPoR","1325","http://tapor.ca/tools/{source-item-id}","tadirah2","writing","https://vocabs.dariah.eu/tadirah/writing"
47124,"Typical","eFbPX7","TAPoR","285","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47124,"Typical","eFbPX7","TAPoR","285","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47124,"Typical","eFbPX7","TAPoR","285","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47124,"Typical","eFbPX7","TAPoR","285","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47124,"Typical","eFbPX7","TAPoR","285","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47124,"Typical","eFbPX7","TAPoR","285","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47127,"UAM CorpusTool","xcxXVB","TAPoR","301","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
47127,"UAM CorpusTool","xcxXVB","TAPoR","301","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
47127,"UAM CorpusTool","xcxXVB","TAPoR","301","http://tapor.ca/tools/{source-item-id}","tadirah2","editing","https://vocabs.dariah.eu/tadirah/editing"
47127,"UAM CorpusTool","xcxXVB","TAPoR","301","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
47127,"UAM CorpusTool","xcxXVB","TAPoR","301","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
47129,"UCINET","wjs441",NA,NA,NA,"tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
34753,"UDPipe","F7K42P",NA,NA,NA,"tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
34753,"UDPipe","F7K42P",NA,NA,NA,"tadirah2","naturalLanguageProcessing","https://vocabs.dariah.eu/tadirah/naturalLanguageProcessing"
34753,"UDPipe","F7K42P",NA,NA,NA,"tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
34753,"UDPipe","F7K42P",NA,NA,NA,"tadirah2","structuralAnalysis","https://vocabs.dariah.eu/tadirah/structuralAnalysis"
34753,"UDPipe","F7K42P",NA,NA,NA,"tadirah2","parsing","https://vocabs.dariah.eu/tadirah/parsing"
47132,"UMDHMM: Hidden Markov Model Toolkit","nChlxW","TAPoR","383","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47132,"UMDHMM: Hidden Markov Model Toolkit","nChlxW","TAPoR","383","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47132,"UMDHMM: Hidden Markov Model Toolkit","nChlxW","TAPoR","383","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47132,"UMDHMM: Hidden Markov Model Toolkit","nChlxW","TAPoR","383","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47132,"UMDHMM: Hidden Markov Model Toolkit","nChlxW","TAPoR","383","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47132,"UMDHMM: Hidden Markov Model Toolkit","nChlxW","TAPoR","383","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47134,"Umigon","3TFNwQ","TAPoR","500","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
47134,"Umigon","3TFNwQ","TAPoR","500","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47134,"Umigon","3TFNwQ","TAPoR","500","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47134,"Umigon","3TFNwQ","TAPoR","500","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47134,"Umigon","3TFNwQ","TAPoR","500","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47136,"UNICON","8x8Zts","TAPoR","405","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47136,"UNICON","8x8Zts","TAPoR","405","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47136,"UNICON","8x8Zts","TAPoR","405","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47138,"UNICORN","Nv2yrR","TAPoR","401","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47138,"UNICORN","Nv2yrR","TAPoR","401","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47138,"UNICORN","Nv2yrR","TAPoR","401","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47143,"University of Maryland HCI Group: FeatureLens","GyNtxW","TAPoR","117","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
47145,"Unlock Text","ztdUYK","TAPoR","733","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47145,"Unlock Text","ztdUYK","TAPoR","733","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
47152,"URICA! II","wI0P0I","TAPoR","212","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
